
2011-07-27 09:01:23 375 PipeBiz RealPipeProcess realPipe: A client 接入

2011-07-27 09:01:23 375 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 406 PipeBiz RealPipeProcess realPipe: B client 接入

2011-07-27 09:01:23 406 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 421 PipeBiz RealPipeProcess realPipe: C client 接入

2011-07-27 09:01:23 421 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 437 PipeBiz RealPipeProcess realPipe: D client 接入

2011-07-27 09:01:23 437 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 437 PipeBiz HisPipeProcess hisPipe client 接入
2011-07-27 09:03:23 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:03:25 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:03:27 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:03:30 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:03:32 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:03:34 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:03:36 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:03:38 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:03:41 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:03:43 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:03:45 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:03:47 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:03:49 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:03:52 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:03:54 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:03:56 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:03:58 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:04:00 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:04:03 218 ChromatoFrm AutoChromatoThread Sleep 2068.75 ms 

2011-07-27 09:04:05 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:04:07 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:04:09 687 ChromatoFrm AutoChromatoThread Sleep 2200 ms 

2011-07-27 09:04:11 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:04:14 250 ChromatoFrm AutoChromatoThread Sleep 2037.5 ms 

2011-07-27 09:04:16 312 ChromatoFrm AutoChromatoThread Sleep 2175 ms 

2011-07-27 09:04:18 515 ChromatoFrm AutoChromatoThread Sleep 2171.875 ms 

2011-07-27 09:04:20 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:04:22 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:04:25 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:04:27 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:04:29 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:04:31 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:04:33 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:04:36 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:04:38 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:04:40 281 ParaBiz 打开文件 文件不存在:F:\Chromato-v2\bin\Debug\db\201107\通道D_20110727090300.db3

2011-07-27 09:04:40 312 SqliteDbName ConnectDb 路径F:\Chromato-v2\bin\Debug\db\201107\通道D_20110727090300.db3 没有找到该文件!

2011-07-27 09:04:40 312 SqliteDbName ConnectDb 路径F:\Chromato-v2\bin\Debug\db\201107\通道D_20110727090300.db3 没有找到该文件!

2011-07-27 09:04:40 640 ChromatoFrm AutoChromatoThread Sleep 2046.875 ms 

2011-07-27 09:04:41 625 SqliteDbName ConnectDb 路径F:\Chromato-v2\bin\Debug\db\201107\通道D_20110727090300.db3 没有找到该文件!

2011-07-27 09:04:41 625 SqliteDbName ConnectDb 路径F:\Chromato-v2\bin\Debug\db\201107\通道D_20110727090300.db3 没有找到该文件!

2011-07-27 09:04:42 750 ChromatoFrm AutoChromatoThread Sleep 2137.5 ms 

2011-07-27 09:04:44 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:04:47 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:04:49 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:04:51 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:04:53 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:04:55 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:04:58 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:05:00 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:05:02 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:05:04 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:05:06 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:05:09 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:05:11 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:05:13 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:05:15 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

